timestamp,simple-path,time
2021-08-09 14:00:57.374,/master/welcome,273
2021-08-09 14:00:57.589,/master/welcome,163
2021-08-09 14:00:58.303,/master/sign-in,589
2021-08-09 14:00:59.562,/master/welcome,606
2021-08-09 14:01:01.372,/master/welcome,171
2021-08-09 14:01:02.092,/master/welcome,601
2021-08-09 14:01:02.371,/master/welcome,155
2021-08-09 14:01:02.612,/master/welcome,195
2021-08-09 14:01:03.314,/master/sign-in,595
2021-08-09 14:01:04.593,/master/welcome,612
2021-08-09 14:01:05.436,/administrator/dashboard/show,599
2021-08-09 14:01:06.484,/master/welcome,174
2021-08-09 14:01:06.71,/administrator/dashboard/show,186
