timestamp,simple-path,time
2021-08-09 14:09:52.657,/master/welcome,271
2021-08-09 14:09:52.887,/master/welcome,184
2021-08-09 14:09:53.63,/master/sign-in,589
2021-08-09 14:09:54.867,/master/welcome,587
2021-08-09 14:09:56.679,/master/welcome,195
2021-08-09 14:09:57.403,/master/welcome,584
2021-08-09 14:09:57.704,/master/welcome,174
2021-08-09 14:09:57.927,/master/welcome,179
2021-08-09 14:09:58.66,/master/sign-in,597
2021-08-09 14:09:59.966,/master/welcome,589
2021-08-09 14:10:00.297,/authenticated/task/show,248
2021-08-09 14:10:00.875,/master/welcome,156
2021-08-09 14:10:01.063,/master/welcome,163
2021-08-09 14:10:01.782,/master/sign-in,611
2021-08-09 14:10:03.077,/master/welcome,609
2021-08-09 14:10:03.446,/authenticated/task/show,282
