timestamp,simple-path,time
2021-08-09 12:39:30.466,/master/welcome,426
2021-08-09 12:39:30.775,/master/welcome,279
2021-08-09 12:39:32.088,/master/sign-in,1184
2021-08-09 12:39:33.358,/master/welcome,596
2021-08-09 12:39:36.318,/master/welcome,208
2021-08-09 12:39:37.005,/master/welcome,590
2021-08-09 12:39:37.416,/master/welcome,286
2021-08-09 12:39:37.65,/master/welcome,190
2021-08-09 12:39:38.426,/master/sign-in,631
2021-08-09 12:39:39.704,/master/welcome,588
2021-08-09 12:39:40.543,/administrator/user-account/list,595
2021-08-09 12:39:41.53,/master/welcome,208
2021-08-09 12:39:41.786,/master/welcome,219
2021-08-09 12:39:42.489,/master/sign-in,597
2021-08-09 12:39:43.769,/master/welcome,589
2021-08-09 12:39:44.615,/administrator/user-account/list,599
2021-08-09 12:39:45.601,/master/welcome,234
2021-08-09 12:39:45.881,/master/welcome,241
2021-08-09 12:39:46.59,/master/sign-in,584
2021-08-09 12:39:47.925,/master/welcome,612
2021-08-09 12:39:48.739,/administrator/user-account/list,594
2021-08-09 12:39:49.697,/master/welcome,175
2021-08-09 12:39:49.917,/master/welcome,187
