timestamp,simple-path,time
2021-08-11 11:20:35.08,/master/welcome,305
2021-08-11 11:20:35.297,/master/welcome,172
2021-08-11 11:20:36.012,/master/sign-in,590
2021-08-11 11:20:37.288,/master/welcome,594
2021-08-11 11:20:39.123,/master/welcome,203
2021-08-11 11:20:39.829,/master/welcome,591
2021-08-11 11:20:40.143,/master/welcome,175
2021-08-11 11:20:40.921,/anonymous/task/list,595
2021-08-11 11:20:43.491,/master/welcome,155
2021-08-11 11:20:44.243,/anonymous/task/list,581
2021-08-11 11:20:46.777,/master/welcome,185
2021-08-11 11:20:47.549,/anonymous/task/list,595
2021-08-11 11:20:50.055,/master/welcome,170
2021-08-11 11:20:50.822,/anonymous/task/list,597
2021-08-11 11:20:51.322,/master/welcome,170
2021-08-11 11:20:51.525,/master/welcome,171
2021-08-11 11:20:52.243,/master/sign-in,590
2021-08-11 11:20:53.529,/master/welcome,603
2021-08-11 11:20:53.837,/anonymous/task/list,202
