timestamp,simple-path,time
2021-08-09 14:04:59.157,/master/welcome,287
2021-08-09 14:04:59.393,/master/welcome,176
2021-08-09 14:05:00.134,/master/sign-in,585
2021-08-09 14:05:01.425,/master/welcome,597
2021-08-09 14:05:03.28,/master/welcome,210
2021-08-09 14:05:03.973,/master/welcome,591
2021-08-09 14:05:04.298,/master/welcome,173
2021-08-09 14:05:04.517,/master/welcome,172
2021-08-09 14:05:05.219,/master/sign-in,597
2021-08-09 14:05:06.522,/master/welcome,603
2021-08-09 14:05:07.358,/authenticated/task/list,603
2021-08-09 14:05:09.428,/master/welcome,173
2021-08-09 14:05:09.646,/master/welcome,174
2021-08-09 14:05:10.359,/master/sign-in,601
2021-08-09 14:05:11.664,/master/welcome,594
2021-08-09 14:05:12.478,/authenticated/task/list,589
2021-08-09 14:05:13.376,/master/welcome,176
2021-08-09 14:05:13.569,/master/welcome,165
2021-08-09 14:05:14.258,/master/sign-in,585
2021-08-09 14:05:15.589,/master/welcome,604
2021-08-09 14:05:16.406,/authenticated/task/list,598
2021-08-09 14:05:17.316,/master/welcome,184
2021-08-09 14:05:17.542,/authenticated/task/list,190
